Salon ID,Salon Name,Area,Rating,Reviews,Price Category,Services,Timing,Contact
229,Elite Lounge 229,Camp,4.5,1400,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9358827728
230,Luxury Lounge 230,Hadapsar,4.9,550,High,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9841566028
231,Trendy Studio 231,Aundh,3.8,1164,Low,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,9231116060
232,Elite Salon 232,Karve Nagar,5,862,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9815048569
233,Urban Lounge 233,Hinjewadi,3.7,875,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9548336930
234,Style Lounge 234,Aundh,4,329,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9306710460
235,Glow Lounge 235,Hinjewadi,4.8,274,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9362786370
236,Urban Lounge 236,Magarpatta,4.2,1348,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9148340761
237,Urban Makeover 237,Karve Nagar,4.7,245,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,9737933774
238,Royal Lounge 238,Baner,4.9,700,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9231712307
239,Trendy Salon 239,Magarpatta,4.5,1051,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,9633108702
240,Trendy Lounge 240,Viman Nagar,3.9,259,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9981201283
241,Royal Makeover 241,Hinjewadi,4.3,593,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9587535845
242,Glow Lounge 242,Pimple Saudagar,3.6,556,High,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9909520925
243,Glow Lounge 243,Camp,4.3,508,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,9798720750
244,Aura Studio 244,Magarpatta,4.9,832,High,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9350426615
245,Urban Studio 245,Sinhagad Road,3.9,784,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9757541197
246,Urban Lounge 246,Magarpatta,4.6,644,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9922615186
247,Aura Lounge 247,Koregaon Park,3.9,179,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9439234474
248,Elite Studio 248,Sinhagad Road,4.6,232,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9201357038
249,Luxury Salon 249,Hadapsar,3.6,1080,High,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9702307279
250,Royal Salon 250,Aundh,5,456,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9304118528
251,Royal Makeover 251,Baner,4.8,118,Medium,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9499932853
252,Urban Lounge 252,FC Road,3.9,327,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9125672514
253,Glow Salon 253,Sinhagad Road,3.9,704,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9493073434
254,Luxury Salon 254,Koregaon Park,4.2,1239,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,9988315031
255,Trendy Salon 255,Kothrud,4.2,390,Medium,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9182225083
256,Elite Makeover 256,Kothrud,4.1,973,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9216986257
257,Luxury Makeover 257,Shivaji Nagar,4.8,626,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9956281748
258,Luxury Studio 258,Baner,4.3,1244,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9560057701
259,Royal Lounge 259,Magarpatta,4.7,1181,Low,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9321265854
260,Urban Makeover 260,Hinjewadi,4.3,1289,High,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9904068302
261,Glow Lounge 261,Magarpatta,4.9,426,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9599605345
262,Glow Studio 262,Sinhagad Road,3.6,1318,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,9621141707
263,Glow Lounge 263,Viman Nagar,4,245,Low,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9134449626
264,Style Lounge 264,Viman Nagar,3.9,1237,Low,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9220981640
265,Glow Lounge 265,Viman Nagar,4.9,905,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9791554982
266,Trendy Lounge 266,Camp,4.6,1492,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9873062971
267,Style Makeover 267,FC Road,4.8,1499,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9119769925
268,Royal Studio 268,Kothrud,4.1,557,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9873783191
269,Aura Studio 269,Baner,4,900,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9954336034
270,Trendy Salon 270,Aundh,3.9,819,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9162640700
271,Urban Lounge 271,Camp,4.9,95,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9419450637
272,Elite Salon 272,Koregaon Park,4.8,453,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9391454539
273,Luxury Studio 273,Koregaon Park,3.9,548,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9280474209
274,Trendy Makeover 274,Hinjewadi,3.6,1469,High,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9261580868
275,Style Makeover 275,Sinhagad Road,4.1,355,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,9466432268
276,Urban Lounge 276,Hadapsar,4.7,61,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9789185850
277,Aura Makeover 277,Pimple Saudagar,4.2,1465,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,9674274010
278,Aura Salon 278,Viman Nagar,4.6,263,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,9167209106
279,Luxury Makeover 279,Shivaji Nagar,4.7,1415,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,9861098406
280,Trendy Studio 280,Karve Nagar,4.7,1020,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9971616140
281,Elite Lounge 281,Koregaon Park,4.4,1447,High,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,9608004237
282,Luxury Lounge 282,Baner,4.2,1187,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9790484141
283,Glow Salon 283,Aundh,4.9,1141,High,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,9795856999
284,Aura Studio 284,Hadapsar,4.4,1375,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9861220153
285,Style Makeover 285,Pimple Saudagar,4.1,1365,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,9955679376
286,Royal Salon 286,Wakad,4,1435,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9648873259
287,Urban Lounge 287,Kothrud,5,1199,Low,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9736698434
288,Luxury Salon 288,Baner,4.9,65,Low,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9147837678
289,Trendy Studio 289,Wakad,4.5,1308,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9944981090
290,Royal Studio 290,Kothrud,3.9,358,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9303132794
291,Aura Studio 291,Camp,3.8,739,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9866786410
292,Royal Makeover 292,Koregaon Park,4.2,665,Low,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9664141910
293,Trendy Makeover 293,Shivaji Nagar,4.5,243,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,9456643669
294,Trendy Studio 294,FC Road,4.3,1072,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,9584554044
295,Aura Makeover 295,Karve Nagar,4.9,119,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9180829041
296,Luxury Salon 296,Pimple Saudagar,3.7,518,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9313173937
297,Aura Studio 297,Sinhagad Road,4.6,871,High,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,9181483537
298,Luxury Studio 298,Aundh,4.7,1331,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9796178437
299,Style Studio 299,FC Road,4.9,1206,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9266936062
300,Aura Salon 300,Karve Nagar,3.7,998,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,9781387865
301,Aura Salon 301,Camp,4.9,956,Low,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9990080062
302,Glow Lounge 302,Camp,4.5,381,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9231109040
303,Elite Makeover 303,Pimple Saudagar,4.7,857,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9362235598
304,Urban Studio 304,FC Road,3.5,205,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9275682955
305,Trendy Makeover 305,Sinhagad Road,4.1,858,High,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9474281438
306,Urban Lounge 306,Sinhagad Road,4.3,1019,Low,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,9306702966
307,Glow Salon 307,Sinhagad Road,4.4,117,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9586719810
308,Aura Makeover 308,Camp,3.8,1176,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9152813985
309,Luxury Salon 309,Shivaji Nagar,4.2,231,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 8PM,9356597099
310,Luxury Studio 310,Magarpatta,4.1,1102,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9888338782
311,Elite Lounge 311,Camp,3.6,588,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9661817243
312,Elite Lounge 312,Kothrud,4.5,100,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9940164683
313,Royal Lounge 313,FC Road,4.5,488,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9401957173
314,Elite Makeover 314,Aundh,3.9,845,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9750016127
315,Luxury Lounge 315,Koregaon Park,4.6,1238,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9858206511
316,Style Lounge 316,Karve Nagar,4.6,1166,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9843322931
317,Trendy Salon 317,FC Road,4.9,1290,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,9269007994
318,Aura Studio 318,Hinjewadi,4.8,1191,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 8PM,9744412945
319,Style Salon 319,Viman Nagar,5,202,Medium,"Haircut, Beard Trim, Cleanup",8AM to 9PM,9795025398
320,Elite Salon 320,Sinhagad Road,3.6,527,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9666700949
321,Urban Makeover 321,Koregaon Park,3.7,396,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9579744274
322,Style Salon 322,Wakad,3.9,783,Medium,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9618204407
323,Style Studio 323,Pimple Saudagar,3.9,994,High,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9862904461
324,Glow Makeover 324,Viman Nagar,3.5,237,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9664677684
325,Urban Makeover 325,Baner,3.8,212,High,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,9311755985
326,Luxury Studio 326,Aundh,4.6,576,Low,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,9472841304
327,Trendy Salon 327,Baner,3.9,264,High,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9252302750
328,Aura Studio 328,Koregaon Park,3.8,1109,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9945674113
329,Glow Studio 329,Hadapsar,4.7,1108,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9817531324
330,Royal Makeover 330,FC Road,3.9,1343,High,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9857893293
331,Glow Lounge 331,Camp,3.7,245,Low,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9543148597
332,Elite Studio 332,Hadapsar,4.6,1463,High,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9491557675
333,Aura Lounge 333,Sinhagad Road,4.2,1478,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 9PM,9153003245
334,Aura Studio 334,Wakad,4.7,971,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,9741987233
335,Urban Studio 335,Hadapsar,4.7,840,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,9113259240
336,Elite Makeover 336,Sinhagad Road,3.5,173,High,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,9490095104
337,Trendy Studio 337,Hadapsar,5,826,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9158426417
338,Glow Salon 338,Hadapsar,4.1,1432,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9100917685
339,Royal Lounge 339,Magarpatta,4.1,614,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9209660215
340,Elite Salon 340,Pimple Saudagar,4.9,299,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9826766558
341,Luxury Makeover 341,Pimple Saudagar,4.5,826,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,9686689996
342,Royal Salon 342,Kothrud,3.9,874,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,9186321766
343,Luxury Makeover 343,Viman Nagar,4.8,1365,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,9783945004
344,Glow Makeover 344,Shivaji Nagar,4.7,853,Low,"Haircut, Beard Trim, Cleanup",8AM to 11PM,9283130206
345,Style Lounge 345,Koregaon Park,4.2,828,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9361105864
346,Style Lounge 346,Wakad,4.3,760,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9651329281
347,Elite Makeover 347,Koregaon Park,4.4,697,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 11PM,9988404774
348,Elite Salon 348,Baner,3.7,383,High,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9343538608
349,Aura Lounge 349,Pimple Saudagar,4.9,1267,High,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9633699088
350,Trendy Salon 350,Aundh,4.7,976,Low,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9534767103
351,Style Salon 351,Hadapsar,4.7,27,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,9152718318
352,Elite Lounge 352,Pimple Saudagar,4.2,1356,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9760063088
353,Luxury Lounge 353,Aundh,4.7,1137,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,9582652416
354,Urban Studio 354,Shivaji Nagar,4.4,688,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,9699123614
355,Style Makeover 355,Aundh,4,50,Low,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9801140170
356,Style Lounge 356,Aundh,3.7,249,Medium,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9717592114
357,Style Lounge 357,Aundh,3.7,37,Low,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9559937592
358,Urban Makeover 358,Pimple Saudagar,3.7,717,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9471108470
359,Luxury Lounge 359,Pimple Saudagar,3.8,1205,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,9433904397
360,Glow Salon 360,Sinhagad Road,4.3,1146,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9682192902
361,Luxury Salon 361,Wakad,3.9,797,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,9564193527
362,Trendy Makeover 362,Sinhagad Road,3.9,54,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9779662060
363,Glow Studio 363,Hadapsar,4.2,1019,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9994669198
364,Urban Lounge 364,Aundh,4.6,1024,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9730981597
365,Elite Salon 365,Aundh,4.1,1255,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9527127145
366,Elite Studio 366,Koregaon Park,3.6,722,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9865924789
367,Luxury Makeover 367,Aundh,4.7,454,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9339094052
368,Royal Studio 368,Hinjewadi,4.5,715,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9530768138
369,Style Lounge 369,Wakad,4.8,538,Low,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9110485941
370,Elite Salon 370,FC Road,3.8,49,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9366372794
371,Royal Lounge 371,Shivaji Nagar,3.7,1050,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9702051976
372,Trendy Makeover 372,Hadapsar,4.3,835,High,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9538305204
373,Style Lounge 373,Camp,3.6,610,Low,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9188257234
374,Style Makeover 374,Wakad,4.5,1103,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,9263861629
375,Urban Lounge 375,Shivaji Nagar,4.9,941,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9355029388
376,Elite Studio 376,Hadapsar,3.6,935,High,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9490526951
377,Glow Lounge 377,Viman Nagar,4.1,593,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9517506838
378,Urban Lounge 378,Camp,3.8,1023,Low,"Facial, Cleanup, Waxing, Threading",8AM to 8PM,9314354634
379,Royal Lounge 379,Sinhagad Road,3.8,1181,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9527621929
380,Urban Salon 380,Baner,4.5,1078,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9197348375
381,Glow Salon 381,Koregaon Park,4.3,1222,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,9369220770
382,Urban Lounge 382,Magarpatta,4.9,287,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9260276253
383,Elite Studio 383,Hadapsar,5,1176,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,9842010356
384,Glow Salon 384,Shivaji Nagar,4.3,1343,Low,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9431705408
385,Royal Lounge 385,FC Road,4.6,958,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9510430224
386,Luxury Salon 386,Shivaji Nagar,3.8,444,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9456280748
387,Style Studio 387,Hinjewadi,3.6,922,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9767746425
388,Aura Salon 388,Hadapsar,4.6,280,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9759392711
389,Trendy Salon 389,Kothrud,4.8,1018,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9419651223
390,Elite Studio 390,Pimple Saudagar,4.3,1156,Low,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,9398103542
391,Glow Makeover 391,FC Road,4,371,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9797764551
392,Aura Salon 392,Camp,3.6,1257,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,9432221806
393,Elite Lounge 393,Magarpatta,4.7,711,High,"Facial, Cleanup, Waxing, Threading",8AM to 8PM,9548931435
394,Aura Lounge 394,FC Road,4,173,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9993635748
395,Elite Studio 395,Sinhagad Road,3.8,120,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9237014118
396,Aura Salon 396,Koregaon Park,4.5,136,Low,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9490030234
397,Style Lounge 397,Camp,4.4,1379,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,9273865454
398,Urban Lounge 398,Baner,4.4,638,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9250093415
399,Royal Salon 399,Baner,4.2,427,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9136093662
400,Luxury Studio 400,Camp,4.8,497,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9272568189
401,Aura Salon 401,Baner,4.8,979,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9607837085
402,Trendy Lounge 402,Viman Nagar,4,1209,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9184741498
403,Elite Salon 403,Baner,3.8,691,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9426358862
404,Elite Makeover 404,Viman Nagar,3.7,1035,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9952902367
405,Elite Salon 405,Magarpatta,4.8,1295,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,9654527235
406,Trendy Studio 406,Shivaji Nagar,3.8,171,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9861138313
407,Elite Studio 407,FC Road,3.7,143,High,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9390298662
408,Luxury Studio 408,Shivaji Nagar,4.5,100,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9458646550
409,Urban Makeover 409,Wakad,3.7,845,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9519025088
410,Urban Makeover 410,Aundh,4.1,1200,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,9577138742
411,Royal Salon 411,Magarpatta,5,107,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9256599530
412,Urban Studio 412,Hinjewadi,4.9,819,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9250500230
413,Trendy Salon 413,Koregaon Park,4.3,1047,High,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,9791836251
414,Trendy Lounge 414,Kothrud,4.1,1492,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9278126030
415,Luxury Makeover 415,Wakad,4.7,439,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9257755771
416,Luxury Makeover 416,Hinjewadi,4.9,803,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9283341904
417,Royal Lounge 417,Shivaji Nagar,4,659,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9302653200
418,Style Lounge 418,Koregaon Park,4.7,51,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,9664096908
419,Urban Salon 419,Pimple Saudagar,4.8,380,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9823661775
420,Trendy Studio 420,Wakad,4.1,373,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9309280310
421,Royal Makeover 421,Magarpatta,4.7,350,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9893290779
422,Urban Makeover 422,Shivaji Nagar,3.6,1163,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,9317391948
423,Glow Lounge 423,Kothrud,4.7,72,Low,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9997512516
424,Style Lounge 424,Sinhagad Road,4.9,88,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,9810840316
425,Glow Studio 425,Koregaon Park,4.4,608,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9823758806
426,Luxury Studio 426,Hadapsar,4,702,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9485203280
427,Glow Salon 427,Magarpatta,4.9,1437,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9908009496
428,Glow Makeover 428,Koregaon Park,4.7,777,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9769325123
429,Aura Makeover 429,Baner,4.6,1277,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9320139229
